825;3.150;2.306987
826;3.160;2.329758
827;3.170;2.352842
828;3.180;2.376242
829;3.190;2.399964
830;3.200;2.424011
831;3.210;2.448390
832;3.220;2.473103
833;3.230;2.498157
834;3.240;2.523556
835;3.250;2.549306
836;3.260;2.575411
837;3.270;2.601876
838;3.280;2.628708
839;3.290;2.655910
840;3.300;2.683490
841;3.310;2.711451
842;3.320;2.739800
843;3.330;2.768543
844;3.340;2.797686
845;3.350;2.827234
846;3.360;2.857193
847;3.370;2.887569
848;3.380;2.918370
849;3.390;2.949600
850;3.400;2.981266
851;3.410;3.013375
852;3.420;3.045934
853;3.430;3.078949
854;3.440;3.112427
855;3.450;3.146376
856;3.460;3.180801
857;3.470;3.215711
858;3.480;3.251112
859;3.490;3.287012
860;3.500;3.323419
861;3.510;3.360340
862;3.520;3.397784
863;3.530;3.435756
864;3.540;3.474268
865;3.550;3.513325
866;3.560;3.552937
867;3.570;3.593112
868;3.580;3.633859
869;3.590;3.675186
870;3.600;3.717102
871;3.610;3.759617
872;3.620;3.802739
873;3.630;3.846478
874;3.640;3.890843
875;3.650;3.935844
876;3.660;3.981492
877;3.670;4.027795
878;3.680;4.074764
879;3.690;4.122409
880;3.700;4.170742
881;3.710;4.219771
882;3.720;4.269509
883;3.730;4.319966
884;3.740;4.371154
885;3.750;4.423084
886;3.760;4.475768
887;3.770;4.529217
888;3.780;4.583443
889;3.790;4.638459
890;3.800;4.694277
891;3.810;4.750910
892;3.820;4.808370
893;3.830;4.866670
894;3.840;4.925824
895;3.850;4.985846
896;3.860;5.046748
897;3.870;5.108545
898;3.880;5.171251
899;3.890;5.234880
900;3.900;5.299448
901;3.910;5.364969
902;3.920;5.431458
903;3.930;5.498931
904;3.940;5.567403
905;3.950;5.636890
906;3.960;5.707410
907;3.970;5.778977
908;3.980;5.851609
909;3.990;5.925323
910;4.000;6.000136
911;4.010;6.076069
912;4.020;6.153136
913;4.030;6.231357
914;4.040;6.310750
915;4.050;6.391334
916;4.060;6.473127
917;4.070;6.556151
918;4.080;6.640424
919;4.090;6.725967
920;4.100;6.812801
921;4.110;6.900947
922;4.120;6.990425
923;4.130;7.081258
924;4.140;7.173467
925;4.150;7.267076
926;4.160;7.362107
927;4.170;7.458582
928;4.180;7.556527
929;4.190;7.655965
930;4.200;7.756920
931;4.210;7.859418
932;4.220;7.963484
933;4.230;8.069142
934;4.240;8.176421
935;4.250;8.285347
936;4.260;8.395946
937;4.270;8.508246
938;4.280;8.622276
939;4.290;8.738064
940;4.300;8.855639
941;4.310;8.975032
942;4.320;9.096271
943;4.330;9.219388
944;4.340;9.344414
945;4.350;9.471380
946;4.360;9.600321
947;4.370;9.731266
948;4.380;9.864252
949;4.390;9.999311
950;4.400;10.136478
951;4.410;10.275790
952;4.420;10.417281
